Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0015909~long-chain fatty acid transport	3	4.166666666666666	0.0013962680095694628	FABP3, PPARG, CD36	69	16	19478	52.92934782608695	0.6855460962880967	0.10510090108395592	0.10332383270814025
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	4	5.555555555555555	0.0015912797868729207	COL3A1, SFRP2, LUM, CYP1B1	69	66	19478	17.108476064997806	0.7324982300186611	0.10979830529423153	0.10794181220954645
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	4	5.555555555555555	0.0018847248960286982	CCL13, CCL8, CCL7, CCL2	69	70	19478	16.130848861283642	0.790288954610791	0.12004247799321248	0.11801277425902772
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	4	5.555555555555555	0.0022962246339618144	ITGAM, MRC1, CD36, FCGR2B	69	75	19478	15.055458937198066	0.850948026789125	0.13580528549431303	0.13350906086035122
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	5	6.944444444444445	0.002595777325634758	MMP12, COL3A1, COL15A1, ADAMTS1, PTX3	69	164	19478	8.606398020501944	0.8837599720455157	0.1392242314502721	0.13687019855135446
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	4	5.555555555555555	0.002759437085444202	GPNMB, ACP5, TREM2, LILRB1	69	80	19478	14.114492753623189	0.898527973363307	0.1392242314502721	0.13687019855135446
GOTERM_BP_DIRECT	GO:0006952~defense response	4	5.555555555555555	0.0028584685201142822	COLEC12, RNASE6, CYBB, FCGR2B	69	81	19478	13.940239756664878	0.9065380730015535	0.1392242314502721	0.13687019855135446
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	6	8.333333333333332	0.0033293012708792554	CCL13, CCL8, CCL7, GPNMB, CCL2, ITGA5	69	288	19478	5.881038647342995	0.9367879632588458	0.15314785846044576	0.15055840191642855
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	5	6.944444444444445	0.004558751368304907	MRC1, CCL2, LY96, LILRB1, CD36	69	192	19478	7.351298309178744	0.9772519581041179	0.19866558594507702	0.19530650598948393
GOTERM_BP_DIRECT	GO:0007165~signal transduction	12	16.666666666666664	0.005349407214080389	CCL13, COL15A1, CCL8, CCL7, GPNMB, CLEC5A, SPP1, CCL2, TREM2, CYTL1, LILRB1, PPARG	69	1308	19478	2.5898151841510435	0.9882181925960989	0.2214654586629281	0.21772087361307185
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	6	8.333333333333332	0.005758627970349439	SFRP2, BCL2A1, CYP1B1, LILRB1, PPARG, PHLDA1	69	328	19478	5.163838812301166	0.9916201551457066	0.22705447425949218	0.22321538894592588
GOTERM_BP_DIRECT	GO:1904681~response to 3-methylcholanthrene	2	2.7777777777777777	0.0069702270806980705	CYP1A1, CYP1B1	69	2	19478	282.28985507246375	0.9969467716797521	0.2458948438762612	0.24173720158849837
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	4	5.555555555555555	0.007071909443999401	COL3A1, ITGAM, ADAMTS1, ITGA5	69	112	19478	10.081780538302278	0.9971949785243293	0.2458948438762612	0.24173720158849837
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	6	8.333333333333332	0.0072672792645108305	IGSF6, CCL2, LY96, LILRB1, CD36, FCGR2B	69	347	19478	4.881092594912918	0.9976167220981529	0.2458948438762612	0.24173720158849837
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	4	5.555555555555555	0.007424361228147984	CYP1A1, LPL, PPARG, CD36	69	114	19478	9.904907195525045	0.9979094013768333	0.2458948438762612	0.24173720158849837
GOTERM_BP_DIRECT	GO:0009617~response to bacterium	4	5.555555555555555	0.007787065732522578	CHIT1, LPL, CCL2, FCGR2B	69	116	19478	9.734132933533234	0.9984553003871757	0.24798809332802674	0.2437950579335915
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	5	6.944444444444445	0.008809429804544022	CCL13, CCL8, SFRP2, CCL7, GPNMB	69	232	19478	6.083833083458271	0.9993421454708604	0.27015584733935005	0.26558799484810497
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	4	5.555555555555555	0.010398998563628121	CCL13, CCL8, CCL7, CCL2	69	129	19478	8.753173800696551	0.9998258255615844	0.3075132432387173	0.30231374395690325
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	4	5.555555555555555	0.011523108521262784	SPARC, ADAMTS1, PPARG, CD36	69	134	19478	8.426562837983994	0.9999320359450798	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	3	4.166666666666666	0.011732259426335235	COL3A1, TIMP3, ACP5	69	47	19478	18.018501387604072	0.9999429593212885	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:1904646~cellular response to amyloid-beta	3	4.166666666666666	0.011732259426335235	TREM2, CD36, FCGR2B	69	47	19478	18.018501387604072	0.9999429593212885	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	3	4.166666666666666	0.01320623395574068	GPNMB, LILRB1, VSIG4	69	50	19478	16.937391304347827	0.999983424871688	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0002313~mature B cell differentiation involved in immune response	2	2.7777777777777777	0.013892579657346468	GPR183, FCGR2B	69	4	19478	141.14492753623188	0.9999906833492813	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:1904612~response to 2,3,7,8-tetrachlorodibenzodioxine	2	2.7777777777777777	0.013892579657346468	CYP1A1, SPP1	69	4	19478	141.14492753623188	0.9999906833492813	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0070543~response to linoleic acid	2	2.7777777777777777	0.013892579657346468	PPARG, CD36	69	4	19478	141.14492753623188	0.9999906833492813	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0055096~low-density lipoprotein particle mediated signaling	2	2.7777777777777777	0.013892579657346468	LPL, CD36	69	4	19478	141.14492753623188	0.9999906833492813	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0150062~complement-mediated synapse pruning	2	2.7777777777777777	0.013892579657346468	ITGAM, TREM2	69	4	19478	141.14492753623188	0.9999906833492813	0.3108934042238615	0.3056367524616223
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	3	4.166666666666666	0.015289804255764046	AKR1B10, CYP1A1, CYP1B1	69	54	19478	15.682769726247987	0.9999971200570026	0.33315678746770083	0.3275237016892614
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	3	4.166666666666666	0.015831396155856943	TREM2, PTX3, FCGR2B	69	55	19478	15.397628458498023	0.9999981737875309	0.33611271838588586	0.330429653099168
GOTERM_BP_DIRECT	GO:0045600~positive regulation of fat cell differentiation	3	4.166666666666666	0.016381143108842654	SFRP2, LPL, PPARG	69	56	19478	15.122670807453416	0.9999988501836792	0.33908966235304294	0.333356262264948
GOTERM_BP_DIRECT	GO:0032497~detection of lipopolysaccharide	2	2.7777777777777777	0.01733590432600922	LY96, TREM2	69	5	19478	112.91594202898551	0.9999994854672393	0.3501007019984301	0.3441811249115001
GOTERM_BP_DIRECT	GO:0006959~humoral immune response	3	4.166666666666666	0.020452564462478822	GPR183, CCL2, TREM2	69	63	19478	13.442374051069702	0.9999999629241776	0.39989283791515445	0.3931313648103089
GOTERM_BP_DIRECT	GO:0010891~negative regulation of triglyceride storage	2	2.7777777777777777	0.02076738167916865	TREM2, PPARG	69	6	19478	94.09661835748791	0.9999999715880172	0.39989283791515445	0.3931313648103089
GOTERM_BP_DIRECT	GO:2001199~negative regulation of dendritic cell differentiation	2	2.7777777777777777	0.024187051875613503	LILRB1, FCGR2B	69	7	19478	80.65424430641822	0.9999999984313526	0.45515633984109044	0.4474604596988498
GOTERM_BP_DIRECT	GO:0008228~opsonization	2	2.7777777777777777	0.02759495493474129	PTX3, SFTPA1	69	8	19478	70.57246376811594	0.9999999999134067	0.4760129726242872	0.46796444410165433
GOTERM_BP_DIRECT	GO:0033993~response to lipid	2	2.7777777777777777	0.02759495493474129	PPARG, CD36	69	8	19478	70.57246376811594	0.9999999999134067	0.4760129726242872	0.46796444410165433
GOTERM_BP_DIRECT	GO:0010886~positive regulation of cholesterol storage	2	2.7777777777777777	0.02759495493474129	LPL, CD36	69	8	19478	70.57246376811594	0.9999999999134067	0.4760129726242872	0.46796444410165433
GOTERM_BP_DIRECT	GO:0150094~amyloid-beta clearance by cellular catabolic process	2	2.7777777777777777	0.02759495493474129	TREM2, CD36	69	8	19478	70.57246376811594	0.9999999999134067	0.4760129726242872	0.46796444410165433
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	3	4.166666666666666	0.029703037348336722	TREM2, CD36, ITGA5	69	77	19478	10.998306041784303	0.9999999999856428	0.5019207127433225	0.49343413064379776
GOTERM_BP_DIRECT	GO:0034351~negative regulation of glial cell apoptotic process	2	2.7777777777777777	0.03099113074686992	CCL2, TREM2	69	9	19478	62.73107890499195	0.9999999999952205	0.5132131251681659	0.5045356085590423
GOTERM_BP_DIRECT	GO:1904179~positive regulation of adipose tissue development	2	2.7777777777777777	0.03437561906720305	LPL, PPARG	69	10	19478	56.457971014492756	0.9999999999997362	0.5580982860322378	0.5486618415824174
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	4	5.555555555555555	0.035808778276440606	GPNMB, GPR183, TREM2, CD36	69	207	19478	5.454876426521039	0.9999999999999228	0.5581379371759275	0.5487008222961414
GOTERM_BP_DIRECT	GO:0050665~hydrogen peroxide biosynthetic process	2	2.7777777777777777	0.03774845951914486	CYP1A1, CYBB	69	11	19478	51.325428194993414	0.9999999999999855	0.5581379371759275	0.5487008222961414
GOTERM_BP_DIRECT	GO:0071223~cellular response to lipoteichoic acid	2	2.7777777777777777	0.03774845951914486	TREM2, CD36	69	11	19478	51.325428194993414	0.9999999999999855	0.5581379371759275	0.5487008222961414
GOTERM_BP_DIRECT	GO:0010887~negative regulation of cholesterol storage	2	2.7777777777777777	0.03774845951914486	TREM2, PPARG	69	11	19478	51.325428194993414	0.9999999999999855	0.5581379371759275	0.5487008222961414
GOTERM_BP_DIRECT	GO:0043031~negative regulation of macrophage activation	2	2.7777777777777777	0.03774845951914486	VSIG4, FCGR2B	69	11	19478	51.325428194993414	0.9999999999999855	0.5581379371759275	0.5487008222961414
GOTERM_BP_DIRECT	GO:0097267~omega-hydroxylase P450 pathway	2	2.7777777777777777	0.041109691590509624	CYP1A1, CYP1B1	69	12	19478	47.048309178743956	0.9999999999999992	0.5971723620516135	0.5870752448188568
GOTERM_BP_DIRECT	GO:0031640~killing of cells of another organism	3	4.166666666666666	0.041915807161240756	CCL13, CCL8, C7	69	93	19478	9.106124357176249	0.9999999999999996	0.5983842815432301	0.5882666729181031
GOTERM_BP_DIRECT	GO:0046685~response to arsenic-containing substance	2	2.7777777777777777	0.04445935464270105	CYP1A1, CYP1B1	69	13	19478	43.42920847268674	1.0	0.6135390940692745	0.6031652446526442
GOTERM_BP_DIRECT	GO:0050777~negative regulation of immune response	2	2.7777777777777777	0.04445935464270105	COL3A1, FCGR2B	69	13	19478	43.42920847268674	1.0	0.6135390940692745	0.6031652446526442
GOTERM_BP_DIRECT	GO:0140052~cellular response to oxidised low-density lipoprotein particle stimulus	2	2.7777777777777777	0.04779748790258489	TREM2, CD36	69	14	19478	40.32712215320911	1.0	0.6281955552911157	0.6175738913127635
GOTERM_BP_DIRECT	GO:1990776~response to angiotensin	2	2.7777777777777777	0.04779748790258489	COL3A1, CYBB	69	14	19478	40.32712215320911	1.0	0.6281955552911157	0.6175738913127635
GOTERM_BP_DIRECT	GO:0006518~peptide metabolic process	2	2.7777777777777777	0.04779748790258489	CPM, AEBP1	69	14	19478	40.32712215320911	1.0	0.6281955552911157	0.6175738913127635
GOTERM_BP_DIRECT	GO:0097028~dendritic cell differentiation	2	2.7777777777777777	0.05112413046444362	TREM2, LILRB1	69	15	19478	37.63864734299517	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0046209~nitric oxide metabolic process	2	2.7777777777777777	0.05112413046444362	CYP1A1, AHRR	69	15	19478	37.63864734299517	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	3	4.166666666666666	0.053874667310992386	CLEC5A, MRC1, ITGA5	69	107	19478	7.914668833807395	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0035313~wound healing, spreading of epidermal cells	2	2.7777777777777777	0.054439321294569125	MMP12, ITGA5	69	16	19478	35.28623188405797	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0071361~cellular response to ethanol	2	2.7777777777777777	0.054439321294569125	CCL7, CYBB	69	16	19478	35.28623188405797	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	2	2.7777777777777777	0.054439321294569125	C7, VSIG4	69	16	19478	35.28623188405797	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	3	4.166666666666666	0.05477046336549978	COL3A1, ITGAM, ITGA5	69	108	19478	7.841384863123993	1.0	0.6478563380947688	0.6369022454216688
GOTERM_BP_DIRECT	GO:0006874~intracellular calcium ion homeostasis	3	4.166666666666666	0.056577882243100876	CCL13, CCL8, CCL7	69	110	19478	7.698814229249011	1.0	0.6598096689758807	0.6486534668434382
GOTERM_BP_DIRECT	GO:0097242~amyloid-beta clearance	2	2.7777777777777777	0.05774309922934427	ITGAM, TREM2	69	17	19478	33.210571184995736	1.0	0.6640456411374591	0.6528178162873088
GOTERM_BP_DIRECT	GO:0033189~response to vitamin A	2	2.7777777777777777	0.06103550297222206	CYP1A1, PPARG	69	18	19478	31.365539452495977	1.0	0.6829377900135117	0.6713905326944426
GOTERM_BP_DIRECT	GO:0048143~astrocyte activation	2	2.7777777777777777	0.06103550297222206	ZEB2, TREM2	69	18	19478	31.365539452495977	1.0	0.6829377900135117	0.6713905326944426
GOTERM_BP_DIRECT	GO:0006508~proteolysis	6	8.333333333333332	0.06347720130105412	MMP12, FCN1, CPM, NAPSA, ADAMTS1, AEBP1	69	615	19478	2.754047366560622	1.0	0.6862929014696235	0.6746889152128908
GOTERM_BP_DIRECT	GO:0032695~negative regulation of interleukin-12 production	2	2.7777777777777777	0.06431657109869068	ACP5, LILRB1	69	19	19478	29.714721586575134	1.0	0.6862929014696235	0.6746889152128908
GOTERM_BP_DIRECT	GO:0043277~apoptotic cell clearance	2	2.7777777777777777	0.06431657109869068	TREM2, CD36	69	19	19478	29.714721586575134	1.0	0.6862929014696235	0.6746889152128908
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell population proliferation	5	6.944444444444445	0.0646507805732254	FABP3, SFRP2, GPNMB, ADAMTS1, CYP1B1	69	433	19478	3.259698095524986	1.0	0.6862929014696235	0.6746889152128908
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	4	5.555555555555555	0.06666244538698257	COL15A1, CYP1B1, CCL2, ITGA5	69	267	19478	4.22906149921294	1.0	0.6935400231740912	0.6818135010431284
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	2	2.7777777777777777	0.06758634206476981	CYP1A1, CYP1B1	69	20	19478	28.228985507246378	1.0	0.6935400231740912	0.6818135010431284
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	3	4.166666666666666	0.06784630661485676	CYP1A1, AHRR, CYP1B1	69	122	19478	6.941553813257306	1.0	0.6935400231740912	0.6818135010431284
GOTERM_BP_DIRECT	GO:0042953~lipoprotein transport	2	2.7777777777777777	0.07084485417577864	PPARG, CD36	69	21	19478	26.884748102139408	1.0	0.7153602348481063	0.7032647719400466
GOTERM_BP_DIRECT	GO:0043149~stress fiber assembly	2	2.7777777777777777	0.07409214563762373	ZEB2, PHACTR1	69	22	19478	25.662714097496707	1.0	0.730336864142291	0.717988173202687
GOTERM_BP_DIRECT	GO:0010744~positive regulation of macrophage derived foam cell differentiation	2	2.7777777777777777	0.07409214563762373	LPL, CD36	69	22	19478	25.662714097496707	1.0	0.730336864142291	0.717988173202687
GOTERM_BP_DIRECT	GO:0071404~cellular response to low-density lipoprotein particle stimulus	2	2.7777777777777777	0.07732825450528137	PPARG, CD36	69	23	19478	24.546943919344674	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0006809~nitric oxide biosynthetic process	2	2.7777777777777777	0.08055321871405634	ACP5, CYP1B1	69	24	19478	23.524154589371978	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	3	4.166666666666666	0.08286767814415423	CCL13, CCL7, CCL2	69	137	19478	6.181529673119644	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:1905563~negative regulation of vascular endothelial cell proliferation	2	2.7777777777777777	0.08376707607704394	CCL2, PPARG	69	25	19478	22.583188405797102	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	2	2.7777777777777777	0.08376707607704394	CCL7, CCL2	69	25	19478	22.583188405797102	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0060907~positive regulation of macrophage cytokine production	2	2.7777777777777777	0.08376707607704394	LILRB1, CD36	69	25	19478	22.583188405797102	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0032693~negative regulation of interleukin-10 production	2	2.7777777777777777	0.08376707607704394	LILRB1, FCGR2B	69	25	19478	22.583188405797102	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	3	4.166666666666666	0.08598536760298864	CYP1A1, ACP5, LY96	69	140	19478	6.049068322981366	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	3	4.166666666666666	0.08598536760298864	RNASE6, ACP5, CD36	69	140	19478	6.049068322981366	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0031214~biomineral tissue development	2	2.7777777777777777	0.08696986427430167	SPP1, FAM20C	69	26	19478	21.71460423634337	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0046597~host-mediated suppression of symbiont invasion	2	2.7777777777777777	0.08696986427430167	FCN1, PTX3	69	26	19478	21.71460423634337	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0035902~response to immobilization stress	2	2.7777777777777777	0.08696986427430167	CYP1A1, PPARG	69	26	19478	21.71460423634337	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0045088~regulation of innate immune response	2	2.7777777777777777	0.08696986427430167	TREM2, FCGR2B	69	26	19478	21.71460423634337	1.0	0.7423819342177503	0.7298295826730058
GOTERM_BP_DIRECT	GO:0042554~superoxide anion generation	2	2.7777777777777777	0.09016162086700562	CYBB, ACP5	69	27	19478	20.910359634997317	1.0	0.7617736946722514	0.7488934631198222
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	5	6.944444444444445	0.09142899513953512	CCL2, TREM2, LILRB1, PPARG, CD36	69	489	19478	2.8863993361192617	1.0	0.7646788684397482	0.7517495155917331
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	2	2.7777777777777777	0.09334238328621094	TREM2, PPARG	69	28	19478	20.163561076604555	1.0	0.7652227065443828	0.7522841583660962
GOTERM_BP_DIRECT	GO:0007585~respiratory gaseous exchange by respiratory system	2	2.7777777777777777	0.09334238328621094	SFTPC, SFTPA1	69	28	19478	20.163561076604555	1.0	0.7652227065443828	0.7522841583660962
GOTERM_BP_DIRECT	GO:0001774~microglial cell activation	2	2.7777777777777777	0.09651218883506935	ITGAM, TREM2	69	29	19478	19.468265867066467	1.0	0.7834518858376217	0.7702051148210436
